newsSource|publishDate|headlineText
HuffPost|2015 08 13|Murder Of Trans Woman In Dallas Marks 13th Trans Homicide in 2015
HuffPost|2015 08 19|Kansas City Woman's Death Is 17th Reported Transgender Murder This Year
HuffPost|2015 08 22|Twelve School Resources for your Transgender Binder of Awesomeness
HuffPost|2015 08 26|More Transgender Actors Are Wanted, But Will Hollywood Listen?
HuffPost|2015 08 28|Transgender Widow Shares Heartbreaking Story Of Losing Husband At 24
HuffPost|2015 08 30|Clerk Who Refuses To Marry LGBT Couples Performed Trans Man's Marriage
HuffPost|2015 09 01|Transgender Teens Speak To Themselves 10 Years From Now
HuffPost|2015 09 03|Missouri Teenagers Protest a Transgender Student’s Use of the Girls’ Bathroom
HuffPost|2015 09 03|New Rules Bar Transgender Discrimination In Health Care
HuffPost|2015 09 08|Activists Say Police Abuse of Transgender People Persists Despite Reforms
HuffPost|2015 09 11|Transgender Inmates To Be Integrated According To Identity In San Francisco
HuffPost|2015 09 13|The Phenomenal 'Danish Girl' Presents A Transgender Journey By Way Of A Tender Love Story
HuffPost|2015 09 13|This Transgender Artist Is 'Not A Boy, Not A Girl'
HuffPost|2015 09 17|Inside New York's First Transgender Modeling Agency
HuffPost|2015 09 19|The 3 Types Of People You Meet As A Trans Person On OKCupid
HuffPost|2015 09 24|Woman Who Spent 2 Months In Solitary Confinement For Being Transgender Scores Legal Victory
HuffPost|2015 10 01|Laverne Cox Says We Can't Help Transgender People If We Don't Even Count Them
HuffPost|2015 10 02|Here's What It's Like To Be A Trans Man Advocating For LGBT Youth In The South
HuffPost|2015 10 04|I Am A Trans Woman. Will Facebook Censor My Breasts?
HuffPost|2015 10 04|Joe Biden Backs Transgender Military Service As U.S. Weighs Policy
HuffPost|2015 10 04|My Transgender Life: Optical and Other Illusions
HuffPost|2015 10 05|'Transparent' Co-Producer On Why The Show Prioritizes Hiring Transgender People
HuffPost|2015 10 12|Man Faces Murder Charge in Killing of Philadelphia Transgender Woman
HuffPost|2015 10 13|Greater Transgender Visibility Hasn't Necessarily Helped Nonbinary People
HuffPost|2015 10 15|Why A School's Transgender Locker Room Ban Could Cause 'Lifelong Injury'
HuffPost|2015 10 17|Black Trans Woman Fatally Shot In Head In Suspected Hate Crime
HuffPost|2015 10 29|GOP Rep Opens Up About Raising Transgender Son
HuffPost|2015 10 30|Transgender Woman Comes Out To Her Mom With Dementia '100 Times A Year'
HuffPost|2015 11 03|Feds Order High School To Let Transgender Students Use Girls' Locker Room
HuffPost|2015 11 05|Reform Jews Poised To Pass Transgender Resolution
HuffPost|2015 11 11|Jesus Has Been Reimagined As A Trans Woman
HuffPost|2015 11 14|The Truth About Transgender Suicide
HuffPost|2015 11 16|VA Announces Great News For Transgender Veterans
HuffPost|2015 11 17|Transgender Issues Finally Gain Recognition On Capitol Hill
HuffPost|2015 11 21|What Does Transgender Day of Remembrance Mean to the Trans Community?
HuffPost|2015 11 23|Homicides Of Transgender Women In U.S. Reach Alarming High
HuffPost|2015 11 28|From Homelessness to Activism: How One Trans Woman Is Standing in Her Truth
HuffPost|2015 11 28|Do You Exclude Transgender People?
HuffPost|2015 12 01|Surprise! The Planned Parenthood Shooter Is Not Transgender
HuffPost|2015 12 01|Transgender Woman Brutally Attacked In Queens
HuffPost|2015 12 05|Study Finds PrEP Is Effective For Transgender Women
HuffPost|2015 12 06|Ben Carson Calls Transgender Military Members A Distraction
HuffPost|2015 12 16|Here's A Look At The Evolution Of Transgender Characters In Hollywood
HuffPost|2015 12 22|Chris Christie Wants To Spare Transgender Kids The 'Confusion' Of Choosing Their Own Bathroom
HuffPost|2016 01 08|Transgender U.S. Veterans Are More Likely To Fall Sick Than Peers
HuffPost|2016 01 21|Transgender Woman Alleges Harassment At Popular Times Square Restaurant
HuffPost|2016 01 22|Read The Olympics' New Transgender Guidelines That Will Not Mandate Surgery
HuffPost|2016 02 07|#TransBillMA: Making Transgender Equality a Mass. Reality
HuffPost|2016 02 23|Charlotte council votes to extend transgender rights
HuffPost|2016 02 26|How It Feels To Navigate A Gym Locker Room When You're Transgender
HuffPost|2016 02 28|Mya Taylor Just Became The First Transgender Performer To Win A Major Film Award
HuffPost|2016 03 04|This School Just Banned Transgender Students
HuffPost|2016 03 05|Why a Trans Person Would Vote for Cruz
HuffPost|2016 03 07|New York City Mayor Flushes Out Unequal Bathroom Access For Transgender Individuals
HuffPost|2016 03 20|Johns Hopkins Professor Endangers the Lives of Transgender Youth
HuffPost|2016 03 22|Another Effort To Discriminate Against Transgender Students Just Failed
HuffPost|2016 03 23|Probing The Complexities Of Transgender Mental Health
HuffPost|2016 03 24|Tennessee's Discriminatory Transgender Bathroom Bill Isn't Dead After All
HuffPost|2016 03 25|Kourtney Yochum Becomes The 7th Reported Trans Person Murdered This Year
HuffPost|2016 03 26|Finding Home as a Homeless, Transgender Youth
HuffPost|2016 03 28|Transgender Woman Allegedly Raped In Stonewall Inn Bathroom
HuffPost|2016 03 29|Police Search For Suspect In Rape Of Trans Woman At Stonewall
HuffPost|2016 03 31|Trevor Project Celebrates Transgender Day of Visibility
HuffPost|2016 04 03|7 Transgender Women You Should Know Besides Caitlyn Jenner
HuffPost|2016 04 04|Man Pleads Guilty To Beating Transgender Woman Islan Nettles To Death
HuffPost|2016 04 07|Tennessee Legislature Resurrects Discriminatory Transgender Bathroom Bill
HuffPost|2016 04 07|This State Just Did Something Good For Transgender People
HuffPost|2016 04 10|Largest Ever Study Of Transgender Teenagers Set To Kick Off
HuffPost|2016 04 12|Being Transgender in North Carolina: Reaction to HB2
HuffPost|2016 04 13|Tennessee Governor Skeptical Of Anti-Transgender Bathroom Bill
HuffPost|2016 04 18|Op-Ed: North Carolina’s Transgender Fight Needs Musicians To Show Up
HuffPost|2016 04 21|Ted Cruz Can't Believe Donald Trump Supports Transgender Bathroom Rights
HuffPost|2016 04 21|HUFFPOLLSTER: Young Americans Heavily Favor Transgender Bathroom Rights
HuffPost|2016 04 22|Transgender Teenager Says He Was Kicked Out Of A Ted Cruz Rally
HuffPost|2016 04 23|A Student Came Out About Their Non-Binary Gender, And It Was To The President
HuffPost|2016 04 26|Faith Groups Are Rallying Against North Carolina’s Anti-Transgender Law
HuffPost|2016 04 27|Caitlyn Jenner Says GOP Is 'So Off' On Transgender Issues
HuffPost|2016 05 01|Policing the 'Tranny Whoosh': A Trans Citizen's Open Letter to the Governor of North Carolina About HB2
HuffPost|2016 05 02|Ted Cruz Fires Back At Caitlyn Jenner Over Transgender Fight
HuffPost|2016 05 04|Illinois School District Sued Over Transgender-Friendly Bathroom Policy
HuffPost|2016 05 06|Hillary Clinton Backs Transgender Woman Allegedly Attacked On Subway
HuffPost|2016 05 06|This Incredible Film Is Illuminating The Stories Of India's Transgender Women
HuffPost|2016 05 07|Obama Plans New Push For Transgender Rights In Schools
HuffPost|2016 05 07|Candis Cayne Reflects On Her Pioneering Journey As A Trans Woman In Hollywood
HuffPost|2016 05 13|Obama Administration Warns Schools To Allow Transgender Access To Bathrooms
HuffPost|2016 05 13|Obama Administration To Issue Decree On Transgender Bathroom Access In Schools
HuffPost|2016 05 14|The Ongoing Battle Over Transgender Bathroom Access: The 'Problem' in Lieu of the Problem
HuffPost|2016 05 15|12 History-Making Transgender Politicians From Around The World
HuffPost|2016 05 16|Trump: Rescind Obama’s Transgender Directives, But ‘Protect Everybody’
HuffPost|2016 05 17|Donald Trump Says It's Up To States To 'Protect' Transgender Rights
HuffPost|2016 05 18|GOP Congresswoman Stands Up For LGBT Rights Alongside Her Transgender Son
HuffPost|2016 05 18|Mississippi Schools Back Away From Transgender Policy
HuffPost|2016 05 23|Transgender Woman Attacked, Beaten in Brooklyn
HuffPost|2016 05 23|Demi Lovato Wins Billboard Music Awards By Showing Support For Transgender Community
HuffPost|2016 05 25|Texas To Sue Over Obama's Transgender Bathroom Access Directive
HuffPost|2016 05 25|Texas, 10 Other States Sue Obama Administration Over Transgender Bathroom Access
HuffPost|2016 05 27|Bathroom Lawsuit Could Send Transgender Rights To U.S. Supreme Court
HuffPost|2016 05 27|Dad Yanks Children Out Of School Over Transgender Bathroom Policy
HuffPost|2016 06 02|Massachusetts To Expand Protections for Transgender People
HuffPost|2016 06 02|Conservative Jewish Rabbis Take A Stand For Transgender Rights
HuffPost|2016 06 03|Murder Of Transgender Man At Homeless Camp Ruled Not A Hate Crime
HuffPost|2016 06 03|Beating Death Of Transgender Man In Vermont Homeless Camp Leads To Arrests
HuffPost|2016 06 07|Virginia School Board Ready To Take Transgender Bathroom Fight To The Supreme Court
HuffPost|2016 06 15|Goddess Diamond Is 13th Reported Trans Person Murdered In The U.S. in 2016
HuffPost|2016 06 15|Trans Woman Covers Women's Running Body Issue
HuffPost|2016 06 17|Adequate Health Care Is Struggle For Transgender People Worldwide
HuffPost|2016 06 19|WHERE IS THE WORLD'S FIRST MAINSTREAM TRANSGENDER SUPERHERO?
HuffPost|2016 06 22|North Carolina Governor Bashes Schools That Stand Up For Transgender Students
HuffPost|2016 06 24|Pentagon To Repeal Ban On Transgender Troops
HuffPost|2016 06 24|16 Transgender People Get Made Over As Their Favorite Icons
HuffPost|2016 06 27|Meet The Trans Woman Who Wants To Change Romantic Comedies
HuffPost|2016 06 28|Pakistani Clerics Declare Transgender Marriages Legal Under Islamic Law
HuffPost|2016 06 30|Transgender Americans Can Now Fight And Die For A Country That Doesn't Protect Them At Home
HuffPost|2016 06 30|An Estimated 1.4 Million Adult Americans Now Identify As Transgender
HuffPost|2016 07 01|New Hampshire Governor Bans Transgender Discrimination In State Government
HuffPost|2016 07 04|The Truth About Transgender Bathroom Laws
HuffPost|2016 07 07|Transgender Men Now Allowed To Join One Of Nation's Oldest Fraternities
HuffPost|2016 07 09|Obama Transgender Directive Draws Lawsuits From More States
HuffPost|2016 07 09|What It Means To Identify As Non-Binary
HuffPost|2016 07 11|Transgender Rights Ad To Air During Republican Convention On Fox News
HuffPost|2016 07 15|Transgender Woman, Deeniquia Dodds, Dies After Being Shot in DC
HuffPost|2016 07 24|Beyond The Binary: Helping The Transgender Community Through Education
HuffPost|2016 07 24|Transgender People Open Up About The Impact Of HIV On The Trans Community
HuffPost|2016 07 27|New Study Shows Being Transgender Is Not A Mental Disorder
HuffPost|2016 08 01|Another Challenge For Transgender People: Choosing A New Name
HuffPost|2016 08 07|Transgender Woman Secretly Records Supervisor Asking For Sexual Favors
HuffPost|2016 08 10|Erykah Tijerina, Transgender Woman, Found Dead In El Paso Home
HuffPost|2016 08 13|Rae'Lynn Thomas, Ohio Transgender Woman, Allegedly Killed By Mom's Ex
HuffPost|2016 08 14|13 Transgender Pioneers Reflect On The State Of Queer Politics Today
HuffPost|2016 08 14|18 Things You Should Never Say To Non-Binary People
HuffPost|2016 08 17|Trans Woman Found Dead In Prison In Midst Of Legal Battle
HuffPost|2016 08 19|Religious Freedom Law Protects Business Owner Who Fired Trans Woman, Judge Rules
HuffPost|2016 08 22|Hande Kader: Outcry In Turkey Over Transgender Woman's Murder
HuffPost|2016 08 24|Meet The Trans Woman Running for Senate in a Mormon State
HuffPost|2016 08 26|What Cops Need To Know To Better Understand Transgender People
HuffPost|2016 08 31|Dear Mark Ruffalo, Timothy McNeil And Matt Bomer: Why Is Matt Bomer Playing ATrans Woman?
HuffPost|2016 09 06|NYT Crossword Celebrates Transgender Acceptance
HuffPost|2016 09 10|Transgender, 1967 And Paul McHugh
HuffPost|2016 09 12|Transgender Woman Found Slain On Chicago's West Side
HuffPost|2016 09 13|Transgender Man Sues Gov. Mike Pence Over Indiana Immigration Law
HuffPost|2016 09 19|Jeffrey Tambor Challenges Hollywood To Give Transgender Actors More Roles
HuffPost|2016 09 23|Transgender Former Navy SEAL Says TSA Humiliated Her
HuffPost|2016 09 27|Here’s Why Non-Binary Students Need Allies
HuffPost|2016 09 30|Transgender Women Are Facing A Devastating Shortage Of Injectable Estrogen
HuffPost|2016 10 01|My Transgender Life:  All Clear
HuffPost|2016 10 07|National Women's Hockey League Player Comes Out As Transgender
HuffPost|2016 10 08|Young, Transgender And Acting On TV
HuffPost|2016 10 09|Misty K. Snow, the First Major-Party Transgender Nominee for U.S. Senate
HuffPost|2016 10 15|Transforming Policies To Practice: A New Toolkit To Promote Transgender Inclusion In The Workplace
HuffPost|2016 10 19|North Carolina Governor On Transgender Bathroom Law: The Liberals Made Me Do It
HuffPost|2016 10 21|Mom Of Transgender Teen Describes Her Experience As A Gift
HuffPost|2016 10 21|A Catholic Charity Is Reaching Out To Transgender People In India, Just Not All Of Them
HuffPost|2016 10 27|This Trans Woman Has 'Personal' Reasons To Campaign For Clinton
HuffPost|2016 10 27|A Trans Woman's Analysis of Judith Shulevitz's 'Is It Time To Desegregate The Sexes'
HuffPost|2016 10 28|Supreme Court To Hear Key Dispute Over Transgender Rights In America
HuffPost|2016 11 05|Suppression Of The Transgender Vote
HuffPost|2016 11 06|Meet The 'Oprah Of China' (Who Just Happens To Be Transgender)
HuffPost|2016 11 11|#WeWillEndureTheLoudCarrot: This Trans Woman's Perspective On A Trump Presidency
HuffPost|2016 11 20|Transgender Day Of Remembrance Memorial
HuffPost|2016 11 20|A Song For Transgender Day Of Remembrance
HuffPost|2016 11 24|My Transgender Life: On Hallowed Ground
HuffPost|2016 11 28|Here's A Great Way To Explain What Transgender Means To Kids
HuffPost|2016 11 29|Transgender Latinas Team Up Against Discrimination
HuffPost|2016 12 02|Transgender People Rushing To Change Gender On IDs Before Trump Inauguration
HuffPost|2016 12 04|Really, You’re Blaming Transgender People for Trump?
HuffPost|2016 12 15|Family Of Donald Trump's Inauguration Singer Is Fighting For Transgender Rights
HuffPost|2017 01 01|Federal Judge Blocks Obamacare Protections For Transgender People
HuffPost|2017 01 04|Transgender Progress And The “Chilling” Challenges Of 2017 And Beyond
HuffPost|2017 01 08|This Is What Boy Scouts' Intolerance To Transgender People Is Doing
HuffPost|2017 01 09|Second Reported Trans Woman Murdered In The US This Year
HuffPost|2017 01 12|Donald Trump's Inauguration Singer Speaks Out Against Transgender Bathroom Bills
HuffPost|2017 01 18|In LGBTQ 'Paradise,' This Transgender Activist Is Breaking Barriers
HuffPost|2017 01 23|How Far Have We Come? Attending The Women's March As A Trans Woman
HuffPost|2017 01 26|Transgender Refugees In Pakistan Fear Death Upon Return Home To Afghanistan
HuffPost|2017 01 31|Boy Scouts To Allow Transgender Children To Join
HuffPost|2017 02 08|9-Year-Old Becomes First Openly Transgender Boy Scout
HuffPost|2017 02 10|Meet The Transgender Teen Heading To SCOTUS To Fight For His Rights
HuffPost|2017 02 11|Justice Department Begins Rollback Of Transgender Students' Bathroom Rights
HuffPost|2017 02 11|'I Am Jazz' Transgender Doll To Debut At NYC Toy Fair
HuffPost|2017 02 13|Few Transgender Teens Opt For Fertility Preservation
HuffPost|2017 02 16|Parents Of Transgender Children Plead With Trump To Maintain Protections
HuffPost|2017 02 19|My Life As A Trans Woman Teaching High School In A 'Bathroom Bill' State
HuffPost|2017 02 19|The Simple, Self-Evident Truths Of Transgender Kids, Equality And Title IX
HuffPost|2017 02 23|Donald Trump Didn't Actually Roll Back Any Legal Protections For Transgender Kids
HuffPost|2017 02 23|Inauguration Singer Jackie Evancho Wants To Meet With Trump About Transgender Equality
HuffPost|2017 02 23|My Bathroom Struggle As A Transgender Student
HuffPost|2017 02 24|Calls To LGBTQ Mental Health Hotlines Rise After Trump's Anti-Transgender Action
HuffPost|2017 02 24|Transgender Cub Scout Nails Why Donald Trump Is Wrong To Remove Protections For Trans Students
HuffPost|2017 02 24|'Late Show' Animation Expertly Skewers Donald Trump’s Reversal Of Transgender Bathroom Policies
HuffPost|2017 02 24|From The Bomb To ISIL, Or Duck And Cover, Here Come The Trannies
HuffPost|2017 02 24|Mama Bears Protect Their Transgender Youth
HuffPost|2017 02 25|We Must Rise Up For Transgender Children
HuffPost|2017 02 25|Transgender Model To Caitlyn Jenner: 'We Do Not Need You To Save Us'
HuffPost|2017 02 28|Ciara McElveen, Transgender Woman, Killed In New Orleans
HuffPost|2017 02 28|Y'all Means All -- A Mississippi Perspective On The Rescinding Of The Transgender Bathroom Mandate
HuffPost|2017 03 01|Both Sides In Transgender Battle Want The Supreme Court To Make Its Decision
HuffPost|2017 03 01|As A Trans Woman, I’ve Seen Nerd Culture’s Misogyny From Both Sides
HuffPost|2017 03 02|Bus With Anti-Transgender Message Banned From Spanish Capital
HuffPost|2017 03 02|In One Month, 3 Black Transgender Women Were Killed In Louisiana
HuffPost|2017 03 03|Eleven States To Drop Suit Over Transgender Bathroom Order
HuffPost|2017 03 08|Gavin Grimm: The Fight for Transgender Rights Is Bigger Than Me
HuffPost|2017 03 10|Transgender In The Age Of Trump: A Personal Reflection
HuffPost|2017 03 12|It's Not Enough To 'Tolerate' Transgender Rights
HuffPost|2017 03 14|Texas Senate Gives OK To Bill Curbing Transgender Bathroom Access
HuffPost|2017 03 16|U.S. Military Doctors Don't Feel Prepared To Care For Transgender Patients
HuffPost|2017 03 18|Short Documentary Brings Transgender Narrative To Global Audiences
HuffPost|2017 03 24|Transgender Battles In Deep-Red Arkansas
HuffPost|2017 03 26|Why This Lesbian Catholic Is Supporting The National Weekend Of Prayer For Transgender Justice
HuffPost|2017 03 28|Transgender Murders In El Salvador Leave Community In Fear
HuffPost|2017 03 30|Thursday's Morning Email: North Carolina To Repeal Transgender Bathroom Bill
HuffPost|2017 04 01|What It's Like To Be A Transgender Teacher In Donald Trump's America
HuffPost|2017 04 05|Attempt To Oust Pro-Transgender Equality School Board Members Fails In Illinois
HuffPost|2017 04 10|10 Transgender Plagues Of Passover -- Collapsing Parted Seas And Gender Binaries
HuffPost|2017 04 15|Empathy And Spectacle In The Transgender Killing Fields: On Media Coverage Of Anti-Trans Violence
HuffPost|2017 04 16|'Survivor' Player Claims He Was Fired From Job After Outing Transgender Teammate
HuffPost|2017 04 20|Sports Have Been An Anchor For This Transgender Teenager
HuffPost|2017 04 22|They Are Not Transgender Rights
HuffPost|2017 04 25|Transgender Youth Have So Many Questions -- I Wish I Had An Answer
HuffPost|2017 04 27|Why We Need Transgender Candidates
HuffPost|2017 05 06|Transgender Woman Found Beaten With Head Injury On Manhattan Sidewalk Dies
HuffPost|2017 05 07|Transgender Youth Are Being Failed By Nearly All 50 States
HuffPost|2017 05 08|My Transgender Life: Pinch Me
HuffPost|2017 05 14|As A Trans Woman, I'm Grateful For A Mother Who Accepts Me
HuffPost|2017 05 16|In A First, A Transgender Woman's Killer Sentenced Under Hate Crime Law
HuffPost|2017 05 19|Hallmark Now Offers Cards For Transgender Loved Ones
HuffPost|2017 05 22|Being Ostracized As A Transgender Person Is Psychological Manslaughter – At Best
HuffPost|2017 06 06|Why Is ICE Closing Its Only Detention Center for Transgender Detainees?
HuffPost|2017 06 07|A Letter To Texas On Spaceflight, Dreams And Transgender Kids
HuffPost|2017 06 10|A Gay Trans Man And His Partner Open Up About Being Pregnant With Their First Child
HuffPost|2017 06 12|Transgender Women Attacked After Leaving Brooklyn Gay Bar
HuffPost|2017 06 16|After Rolling Back Transgender Student Protections, Here's What Trump Is Doing Next
HuffPost|2017 06 17|Laverne Cox Opens Up About Cisgender Actors Playing Transgender Women
HuffPost|2017 06 20|Terrific Transgender Candidates
HuffPost|2017 06 30|Transgender Teen Killed in Georgia; 14th Reported Trans Murder Victim of 2017
HuffPost|2017 07 01|Pentagon Delays Transgender Recruitment By 6 Months
HuffPost|2017 07 06|LCD Soundsystem’s Gavin Russom Comes Out As Transgender
HuffPost|2017 07 10|"I Never Believed I Was ""Brave"" For Coming Out As Transgender"
HuffPost|2017 07 13|Portrait Series Celebrates Diversity in Transgender Community
HuffPost|2017 07 18|Five Things That Can Help Us All Better Understand Transgender Childhood
HuffPost|2017 07 19|A Texas-Sized Special Session Is Underway Solely To Attack Transgender People
HuffPost|2017 07 26|Transgender Troops: We Will Not Go Back
HuffPost|2017 07 26|Times Square Flooded With People Protesting Donald Trump's 'Disgraceful' Transgender Military Service Ban
HuffPost|2017 07 26|Trump’s Transgender Ban: Distraction, Deflection And Feint
HuffPost|2017 07 26|Caring For Our Transgender Troops And The Negligible Cost Of Transition-Related Care
HuffPost|2017 07 26|Trump's Manic Tweet To Bar Transgender Servicepeople From The US Military Backfires
HuffPost|2017 07 26|For Transgender Service Members, Donald Trump's Ban Is 'A Shot In The Face'
HuffPost|2017 07 26|Manufacturing Resentment: Trump Targets Transgender Americans In Military
HuffPost|2017 07 26|Behind The Bigotry Of Anti-Transgender Discrimination
HuffPost|2017 07 27|What It's Like To Be Transgender In The British Royal Navy
HuffPost|2017 07 27|Banning Transgender Military Service Hurts Our Readiness
HuffPost|2017 07 27|Trump’s Transgender Ban About Hate, Not Money
HuffPost|2017 07 27|Chairman Of Joint Chiefs Of Staff Says No Changes Yet To Transgender Policy
HuffPost|2017 07 27|Transgender Troops Are Fighting For This Country. Will Our Country Fight For Them?
HuffPost|2017 07 27|Here's How World Leaders Reacted To Trump's Transgender Military Ban
HuffPost|2017 07 27|Transgender Airman Defies Trump: 'Try To Kick Me Out Of My Military'
HuffPost|2017 07 28|Few Americans Think Transgender Troops Shouldn't Be Allowed To Serve
HuffPost|2017 07 29|Protecting Privilege: The Ban On Transgender Service Members Isn’t About Efficiency Or Effectiveness
HuffPost|2017 07 31|Trump Tweet Inspires Attacks Against Transgender People
HuffPost|2017 07 31|Trump Terrible 10 — Transgender Fake News Amazon Boy Scout Very Unfair Leaker Edition
HuffPost|2017 08 01|What The New Military Ban Says To Our Transgender Youth
HuffPost|2017 08 01|The Lack Of Support Of Black Transgender People Within The Black Community
HuffPost|2017 08 02|Bandcamp To Donate All Its Share Of Sales For 24 Hours To Support Transgender Community
HuffPost|2017 08 02|I’m An Evangelical And I Support A Transgender Person's Right To Serve In The Military
HuffPost|2017 08 04|My Transgender Life:  All God’s Children - For Believers, Non-believers, Those Confused and Those Who Cannot Commit
HuffPost|2017 08 06|Transgender Veteran: 'You Cannot Silence Us.'
HuffPost|2017 08 06|Family Research Council Thinks Lying About Transgender Troops Is A Christian Value
HuffPost|2017 08 07|Let Transgender Soldiers Serve
HuffPost|2017 08 08|Trump's Transgender Military Ban Sparks Negative Comments From Facebook Community
HuffPost|2017 08 09|Matt Thorn Talks Trump’s Transgender Military Ban and LGBTQ Issues (AUDIO)
HuffPost|2017 08 09|Donald Trump's Transgender Military Ban Just Got Slapped With A Lawsuit
HuffPost|2017 08 10|Trump Says He's 'Doing The Military A Great Favor' By Banning Transgender Troops
HuffPost|2017 08 22|Healthcare News For Our Transgender Veterans
HuffPost|2017 08 22|Trump Slammed For Denouncing Bigotry In The Military After Transgender Ban
HuffPost|2017 08 24|Man Drives Through Mourners At St. Louis Vigil For Trans Woman Killed By Police
HuffPost|2017 08 24|White House Gearing Up To Push Transgender Military Ban Forward
HuffPost|2017 08 25|Senator Who Lost Both Legs In Iraq Blasts Trump's Military Transgender Ban
HuffPost|2017 08 25|Trump Signs Memo Banning New Transgender Service Members
HuffPost|2017 08 25|The True Cost of Trump's Transgender Military Ban
HuffPost|2017 08 28|Transgender Service Members Make A Statement On VMAs Red Carpet
HuffPost|2017 08 29|Transgender Military Members At Risk Of Harassment Under Trump, Says Former Army Secretary
HuffPost|2017 08 29|I'm Transgender And I Believe In Caitlyn Jenner
HuffPost|2017 08 29|Congressional Democrats Urge Trump To Reconsider Military Transgender Ban
HuffPost|2017 09 11|Transgender DJ Fatally Shot Outside Club in San Francisco's Tenderloin
HuffPost|2017 09 14|Inside Danica Roem's Historic Campaign As A Transgender Woman In Trump's America
HuffPost|2017 09 14|Jeffrey Tambor Still Doesn't Feel 'Entitled' To Play A Trans Woman
HuffPost|2017 09 14|Derricka Banner Becomes The 20th Known Trans Person Murdered This Year
HuffPost|2017 09 14|The Beautiful Story Of A Gay Dad And His Transgender Daughter
HuffPost|2017 09 15|Chaplain Who Said There’s 'No Such Thing As Transgenderism' Now Says Obeying Constitution Serves Satan
HuffPost|2017 09 15|John McCain Cosponsors Bill To Block Trump's Ban On Transgender Troops
HuffPost|2017 09 17|Sen. Tom Cotton Dodges Questions About Trump's Transgender Troop Ban
HuffPost|2017 09 18|Gender Non-Binary In The Age Of Trump
HuffPost|2017 09 21|Trump Nominee Once Said Transgender Children Show That 'Satan's Plan Is Working'
HuffPost|2017 09 22|Affirming Kai: Loving Our Transgender Families
HuffPost|2017 09 23|How Facebook's 'Authentic Name' Policy Serves To Create A Hostile Environment For Transgender Stalking Victims
HuffPost|2017 10 05|Trump Administration Asks Court To Dismiss Lawsuit Against Transgender Military Ban
HuffPost|2017 10 08|Transgender Teen Ousted By School Is Crowned Homecoming King
HuffPost|2017 10 10|'The President Show' Sends 'Trump' To Boot Camp With Transgender Soldiers
HuffPost|2017 10 11|Letter From 114 House Democrats Challenges Trump's Decision To Ban Transgender Troops
HuffPost|2017 10 16|Jackie Shane, A Transgender Soul Pioneer, Re-Emerges After Four Decades
HuffPost|2017 10 16|Exploring Breast Cancer In Transgender Communities
HuffPost|2017 10 17|Two Non-Binary College Activists On Creating Space For Themselves On Campus
HuffPost|2017 10 18|Inside The Fight For Transgender Americans In The Mountains Of North Carolina
HuffPost|2017 10 19|Settlement Proposed In North Carolina Transgender Bathroom Lawsuit
HuffPost|2017 10 21|Jenna Jameson Slams First Transgender Playmate, 'Likes' Anti-Trans Tweets
HuffPost|2017 10 25|Meet Uruguay's First Openly Transgender Senator
HuffPost|2017 10 30|Federal Judge Blocks Enforcement Of Trump's Transgender Military Ban
HuffPost|2017 11 02|Being A Transwoman In Trump's America
HuffPost|2017 11 08|The Transgender Harvey Milk
HuffPost|2017 11 11|The Bravery Of Transgender Service Members Rejuvenates The Sense Of Service This Veteran's Day
HuffPost|2017 11 13|Model Munroe Bergdorf Condemns Media For Its Treatment Of Transgender Kids
HuffPost|2017 11 14|Why Is The U.S. Denying This Young Trans Woman A Student Visa?
HuffPost|2017 11 19|Becoming A 60-Year-Old Transgender Activist
HuffPost|2017 11 20|Rex Tillerson Says Transgender People Should Not Be Discriminated Against
HuffPost|2017 11 24|Transgender Lawmaker Danica Roem: Trump Shows There's 'No Barrier' To Getting Elected
HuffPost|2017 11 27|Deb Dunn Talks Saving Transgender Lives And LGBTQ Equality (AUDIO)
HuffPost|2017 11 30|Brooklyn BreYanna Stevenson Is The 25th Known Trans Person Killed This Year
HuffPost|2017 12 09|This Doctor Wants To Transform Transgender Care In America
HuffPost|2017 12 15|As A Physician, Here's Why I Stand In Solidarity With The Transgender Community
HuffPost|2017 12 16|Report: Trump Bans 'Transgender,' 'Fetus,' 'Science-Based' From CDC Documents
HuffPost|2017 12 22|America's First Transgender Suicide Hotline Is Live
HuffPost|2018 01 05|Washington State To Offer Non-Binary Option On Birth Certificates
HuffPost|2018 01 09|British Vogue Features An Openly Trans Woman For The First Time
HuffPost|2018 01 16|Trump Admin To Transgender Kids: We Won’t Deal With Your Civil Rights Complaints
HuffPost|2018 01 22|Laverne Cox Makes History As Cosmopolitan's First Transgender Cover Girl
HuffPost|2018 01 24|Dallas County Sued After Jailing Trans Woman In Solitary For Days Over Misdemeanor Arrest
HuffPost|2018 02 04|Illinois GOP Rep. Under Fire For Ad Mocking Transgender Community, Feminists
HuffPost|2018 02 08|Walgreens Has Adopted A Transgender-Inclusive Bathroom Policy
HuffPost|2018 02 09|Tonya Harvey Is The Third Known Trans Person To Be Killed This Year
HuffPost|2018 02 12|The Education Department Officially Won't Deal With Transgender Students Experiencing Bathroom Discrimination
HuffPost|2018 02 12|For The Modeling Industry, The Future Is Transgender
HuffPost|2018 02 13|Elementary School Principal Praised After Coming Out As Transgender
HuffPost|2018 02 15|Trans Man Documents His Gender Affirmation Journey In Powerful Video
HuffPost|2018 02 19|Daniela Vega To Be The Oscar's First Openly Transgender Presenter
