newsSource|publishDate|headlineText
Toronto Star|2019 02 16|How Alberta students are shaping the future of transgender health care
Toronto Star|2019 02 17|School board in Virginia may end transgender bathroom ban
Toronto Star|2019 02 20|Virginia district split over ending transgender bathroom ban
Toronto Star|2019 02 21|N. Carolina transgender inmate denied move to women’s prison
Toronto Star|2019 02 22|Virginia school board delays ending transgender bathroom ban
Toronto Star|2019 02 22|Pioneering Toronto transgender singer Jackie Shane inspired people to ‘live their authentic lives’
Toronto Star|2019 02 24|Connecticut runners part of debate over transgender athletes
Toronto Star|2019 02 28|Transgender troops tell Congress they excel in military
Toronto Star|2019 02 28|The Latest: Transgender troops say they excel in military
Toronto Star|2019 02 28|Transgender troops testify before House for first time as Trump administration seeks to limit service
Toronto Star|2019 03 06|Colorado, baker end legal spat over transgender woman’s cake
Toronto Star|2019 03 07|Group concerned over arrest of Egyptian transgender woman
Toronto Star|2019 03 11|North Carolina sued again over transgender rights
Toronto Star|2019 03 12|Group: Egyptian police abuse arrested transgender woman
Toronto Star|2019 03 13|New Pentagon transgender rule sets limits for troops
Toronto Star|2019 03 14|Tennessee lawmakers advance transgender ‘bathroom bill’
Toronto Star|2019 03 14|Military to begin enforcing Trump’s restrictions on transgender troops
Toronto Star|2019 03 18|The Latest: Booker says he would reverse transgender ban
Toronto Star|2019 03 27|Vancouver activist Morgane Oger wins ‘landmark’ transgender rights decision
Toronto Star|2019 03 28|House votes to condemn Trump’s transgender military ban
Toronto Star|2019 04 04|Montana county faces transgender discrimination complaint
Toronto Star|2019 04 11|Medical association blasts military’s transgender policy
Toronto Star|2019 04 11|Attorneys: Honduran transgender migrant unlawfully detained
Toronto Star|2019 04 13|Student charged over protest at anti-transgender speech
Toronto Star|2019 04 15|Man arrested in assault on transgender woman in Dallas
Toronto Star|2019 04 15|Dallas transgender woman brutally beaten in broad daylight
Toronto Star|2019 04 16|Police: Texas man offered $200 to beat transgender woman
Toronto Star|2019 04 18|Case of transgender girl fighting Ontario’s sex-ed curriculum repeal dismissed
Toronto Star|2019 04 18|Military academies begin to follow military transgender ban
Toronto Star|2019 04 23|Transgender plaintiffs want birth certificate gender change
Toronto Star|2019 04 23|Transgender inmate sues corrections over lack of treatment
Toronto Star|2019 04 25|Oklahoma man convicted of killing transgender woman
Toronto Star|2019 04 26|Brazil bank ad featuring blacks, transgender taken off air
Toronto Star|2019 04 27|Armenian trans woman gets threats after parliament speech
Toronto Star|2019 04 27|Trans woman objects to contract requiring her to act female to stay in B.C. women’s prison
Toronto Star|2019 05 01|Wisconsin, Illinois sued over transgender name-change laws
Toronto Star|2019 05 03|Ruling against Olympic sprinter Caster Semenya angers elite transgender athletes and inclusion experts
Toronto Star|2019 05 10|Woman pleads guilty to her role in death of transgender teen
Toronto Star|2019 05 13|Sun Life CEO Dean Connor on growth in China (despite Huawei) and new benefits that cover transgender procedures
Toronto Star|2019 05 14|Transgender inmate sues; seeks transfer to female prison
Toronto Star|2019 05 17|Appeals court to decide surgery for Idaho transgender inmate
Toronto Star|2019 05 20|Texas transgender woman who was beaten in video found dead
Toronto Star|2019 05 20|The Latest: 2020 candidates mourn transgender woman’s death
Toronto Star|2019 05 20|Westboro Baptist protests Morehouse over transgender policy
Toronto Star|2019 05 22|Police look at whether transgender women’s deaths connected
Toronto Star|2019 05 24|N Carolina transgender inmate to transfer to women’s prison
Toronto Star|2019 05 24|Administration moves to revoke transgender health protection
Toronto Star|2019 05 28|Supreme Court rejects appeal over transgender bathrooms
Toronto Star|2019 05 28|Italy elects its first transgender mayor
Toronto Star|2019 05 29|A transgender soldier who fought to wear the U.S. Army uniform wonders if it still fits
Toronto Star|2019 06 03|Police: Body of transgender woman pulled from Dallas lake
Toronto Star|2019 06 04|Transgender asylum seeker dies after release from US custody
Toronto Star|2019 06 06|Donald Trump’s onslaught against transgender troops is based on falsehoods
Toronto Star|2019 06 07|Detroit man charged in deaths of gay men, transgender woman
Toronto Star|2019 06 11|Family: Transgender inmate who died had a seizure disorder
Toronto Star|2019 06 12|Brazil transgender soccer team fights prejudice — one game at a time
Toronto Star|2019 06 13|Man arrested in deaths of Dallas transgender woman, 2 others
Toronto Star|2019 06 14|US considers more options for detaining transgender migrants
Toronto Star|2019 06 14|What parents can learn from these transgender dads on Father’s Day
Toronto Star|2019 06 17|Man, 24, pleads guilty in transgender woman’s 2016 death
Toronto Star|2019 06 18|High school athletes file complaint over transgender policy
Toronto Star|2019 06 19|House votes to block military transgender ban
Toronto Star|2019 06 21|Bond set for Texas man charged in death of transgender woman
Toronto Star|2019 06 21|Man arrested in death of transgender woman found in lake
Toronto Star|2019 06 21|Permanent rainbow, transgender Pride crosswalks will be painted in downtown Calgary this summer
Toronto Star|2019 06 25|Philadelphia police outline new transgender policy
Toronto Star|2019 06 27|Death of Kansas City black transgender woman 2nd in 4 years
Toronto Star|2019 07 04|Transgender woman arrested after bathroom dispute escalates
Toronto Star|2019 07 09|Illinois transgender inmate in legal battle over abuse freed
Toronto Star|2019 07 10|Banning UBC from Pride Parade is a welcomed ‘kick in the pants,’ says transgender professor
Toronto Star|2019 07 11|Colorado settles suit by transgender inmate who alleged rape
Toronto Star|2019 07 11|Transgender B.C. resident facing U.S. murder charge can’t appeal to high court
Toronto Star|2019 07 17|Egypt releases transgender woman after 4 months in jail
Toronto Star|2019 07 19|Vancouver Dyke March emphasizing transgender voices in face of possible anti-trans demonstrators
Toronto Star|2019 07 23|Agreement affirms North Carolina transgender restroom rights
Toronto Star|2019 07 25|Black trans woman killed in S. Carolina is the 12th in 2019
Toronto Star|2019 07 29|Mexico crowns transgender beauty queen in bid for acceptance
Toronto Star|2019 07 30|Alabama sued in transgender driver’s license case
Toronto Star|2019 07 31|Jail officials faulted over epileptic trans woman’s death
Toronto Star|2019 08 10|Virginia transgender bathroom case: Judge favours ex-student
Toronto Star|2019 08 13|Baptist college kicks out transgender student after surgery
Toronto Star|2019 08 15|North Carolina transgender inmate moved to women’s prison
Toronto Star|2019 09 03|School board files appeal to defend its transgender policy
Toronto Star|2019 09 12|‘That was my child’: Transgender deaths devastate families
Toronto Star|2019 09 14|Detectives: Transgender woman slain, body burned in car
Toronto Star|2019 09 14|For transgender Indians hoping to join police force, a dream is denied
Toronto Star|2019 09 18|Transgender man can sue Catholic hospital over hysterectomy
Toronto Star|2019 09 18|Police investigate after transgender woman’s body found
Toronto Star|2019 09 19|Transgender prisoner who sued dies days before release
Toronto Star|2019 09 23|Police: Shooting of Dallas transgender woman was hate crime
Toronto Star|2019 09 25|Police: Man arrested in Dallas shooting of transgender woman
Toronto Star|2019 09 30|Transgender woman in Supreme Court case is ‘happy being me’
Toronto Star|2019 10 01|Shelter says it beat back rule it take transgender women
Toronto Star|2019 10 08|Transgender man shunned by Baptist college to get new name
Toronto Star|2019 10 12|Officials: Man who shot transgender woman in US illegally
Toronto Star|2019 10 14|Trial to begin of suspect in transgender woman’s beating
Toronto Star|2019 10 15|School district backtracks on transgender student policy
Toronto Star|2019 10 16|Authors warn they’ll boycott Toronto Public Library over speaker accused of being anti-transgender
Toronto Star|2019 10 16|School district backtracks on transgender student policy
Toronto Star|2019 10 17|John Tory ‘disappointed’ Toronto library allowing event with writer accused of being anti-transgender
Toronto Star|2019 10 22|Transgender woman’s attacker convicted of assault
Toronto Star|2019 10 23|School board appealing decision on transgender bathroom ban
Toronto Star|2019 10 23|Transgender woman ordered to pay over her rights complaint about body waxing
Toronto Star|2019 10 24|Transgender woman’s genital-waxing complaint rightly shot down
Toronto Star|2019 10 24|Jessica Yaniv fallout: Vancouver transgender activists say high-profile case has been ‘massively negative’ for community
Toronto Star|2019 10 25|Correction: Transgender Birth Certificates-Idaho story
Toronto Star|2019 10 31|Virginia women’s college updates transgender student policy
Toronto Star|2019 11 02|Megan Murphy transgender controversy raises questions about the limits of free speech
Toronto Star|2019 11 15|‘I am Janet.’ One transgender woman’s journey and her pioneering surgery
Toronto Star|2019 11 19|Long overdue resources for transgender people applauded
Toronto Star|2019 11 21|Gender identity is just as strong in transgender as in cisgender children, according to new study
Toronto Star|2019 11 24|All-transgender hockey team ‘like an instant family’
Toronto Star|2019 12 05|Federal court considers bathroom use by transgender student
Toronto Star|2019 12 06|Transgender women fight law blocking inmates’ name change
Toronto Star|2019 12 07|Trump’s rollback of transgender rights extends through entire U.S. government
Toronto Star|2020 01 07|Transgender boy sues NY state over sex on birth certificate
Toronto Star|2020 01 07|Transgender students secure unrestricted locker room access
Toronto Star|2020 01 10|Transgender teen has right to transition despite father’s opposition, B.C.’s appeal court rules
Toronto Star|2020 01 14|Dutch YouTube star Nikkie de Jager says she is transgender
Toronto Star|2020 02 10|Ban on treatments for transgender kids fails in South Dakota
Toronto Star|2020 02 12|Girls sue to block participation of transgender athletes
Toronto Star|2020 02 12|Judge rules Oklahoma transgender inmate lawsuit can proceed
Toronto Star|2020 02 12|Transgender felons seek to ease state rules on name changes
Toronto Star|2020 02 14|Transgender woman poised to make Argentine soccer history
Toronto Star|2020 02 17|US judge dismisses lawsuit over transgender pronoun dispute
Toronto Star|2020 02 19|Alabama lawmakers advance bill aimed at transgender athletes
Toronto Star|2020 02 20|As transgender rights improve, prisons struggle with tough decisions
Toronto Star|2020 02 24|Republicans to honour girls suing over transgender policy
Toronto Star|2020 02 27|Lawyer: Win over transgender runner shouldn’t affect suit
Toronto Star|2020 03 12|Advocates: Transgender woman sexually assaulted at ICE site
Toronto Star|2020 03 15|Dream of a lifetime: Transgender man yearns to join military
Toronto Star|2020 03 18|US naval officer sues over military transgender ban
Toronto Star|2020 03 18|Man convicted in killings of 2 gay men, transgender woman
Toronto Star|2020 03 19|Correction: LT--Argentina-Transgender Newscaster story
Toronto Star|2020 03 27|In Egypt, transgender activist fights battle on many fronts
Toronto Star|2020 03 29|In Egypt, transgender activist fights battle on many fronts
Toronto Star|2020 04 16|Idaho’s transgender birth certificate ban goes back to court
Toronto Star|2020 04 24|Panama’s gender-based quarantine problem for transsexuals
Toronto Star|2020 04 27|Non-binary option on Manitoba birth certificates after human rights ruling
Toronto Star|2020 04 29|Transgender fire chief files discrimination suit over firing
Toronto Star|2020 05 11|Transgender woman in hospice while awaiting court ruling
Toronto Star|2020 05 14|Michigan woman at centre of transgender rights case dies
Toronto Star|2020 05 14|Transgender woman in hospice while awaiting court ruling
Toronto Star|2020 05 16|2 Missouri officers accused of assaulting transgender woman
Toronto Star|2020 05 19|Hungary bans legal recognition of its transgender citizens
Toronto Star|2020 05 22|U.S. Supreme Court won’t put transgender inmate surgery on hold
Toronto Star|2020 05 26|Virginia school board defends transgender bathroom ban
Toronto Star|2020 05 26|Non-binary athletes navigating Canadian sport with little policy help
Toronto Star|2020 05 28|U.S. Education Department says transgender sports inclusion violates others’ rights
Toronto Star|2020 05 29|Harry Potter author J.K. Rowling clashes with B.C. transgender activist online
Toronto Star|2020 05 29|Inclusion of transgender student athletes violates Title IX, Trump administration says
Toronto Star|2020 05 30|Police: Trans man fatally shot by officer after pointing gun
Toronto Star|2020 06 02|Police: Trans man fatally shot by officer after pointing gun
Toronto Star|2020 06 08|JK Rowling’s tweets on transgender people spark outrage
Toronto Star|2020 06 08|J.K. Rowling behaving like a paranoid Muggle with her hurtful jab at transgender people
Toronto Star|2020 06 09|Daniel Radcliffe criticizes J.K. Rowling’s anti-transgender tweets
Toronto Star|2020 06 13|Trump administration revokes transgender health protection
Toronto Star|2020 06 15|Supreme Court says gay, transgender workers protected by law
Toronto Star|2020 06 19|Trump administration backs Idaho transgender sports ban
Toronto Star|2020 06 20|Transgender lives onscreen — seen, but not always believable
Toronto Star|2020 07 09|Dallas man charged in fatal shooting of transgender woman
Toronto Star|2020 07 16|J.K. Rowling’s transgender comments are misunderstood and misconstrued
Toronto Star|2020 07 20|Dem AGs sue to stop rule revoking transgender protections
Toronto Star|2020 07 24|Baptist pastor in Mississauga fired after coming out as transgender
Toronto Star|2020 08 01|‘No tenderness,’ ‘no listening.’ Why supporters sat outside a police station overnight to greet Black trans woman Moka Dawkins after her arrest
Toronto Star|2020 08 02|Trial starts in case of mutilated, murdered transgender teen
Toronto Star|2020 08 03|Trial begins for man accused of killing transgender teen
Toronto Star|2020 08 10|Appeals court rules for transgender man in bathroom case
Toronto Star|2020 08 18|Trump rule on transgender health blocked at the 11th hour
Toronto Star|2020 08 26|Court: School transgender bathroom policy unconstitutional
Toronto Star|2020 08 28|Study finds chronic health issues more common among transgender people
Toronto Star|2020 08 29|J.K. Rowling returns human rights award after controversy over transgender comments
Toronto Star|2020 08 31|Family settles lawsuit over death of trans woman in NYC jail
Toronto Star|2020 09 08|Philippine leader pardons US Marine in transgender killing
Toronto Star|2020 09 13|Philippines deports US Marine in transgender killing
Toronto Star|2020 09 17|Federal funding threatened over transgender athlete policy
Toronto Star|2020 09 17|Group appeals US judge’s Idaho transgender sports ban ruling
Toronto Star|2020 09 23|Appeals court rejects rehearing in transgender bathroom case
Toronto Star|2020 09 23|After coming out as a transgender person, Canadian soccer player Quinn finds comfort and challenges in sport
Toronto Star|2020 09 27|California will house transgender inmates by gender identity
Toronto Star|2020 09 28|Court: Private locker room violated transgender boy’s rights
Toronto Star|2020 09 30|Trans person shot in Puerto Rico in 6th killing this year
Toronto Star|2020 10 07|Belgium’s 1st transgender vice-premier target of verbal barb
Toronto Star|2020 10 08|Transgender woman beaten, stabbed in Puerto Rico
Toronto Star|2020 10 15|Autopsy: Transgender blogger died of pulmonary embolism
Toronto Star|2020 10 25|For transgender activists, election stokes hopes and fears
Toronto Star|2020 11 11|Lawsuit challenging arrest of NYC transgender woman settled
Toronto Star|2020 11 18|Workshop discussing how to be a transgender ally
Toronto Star|2020 11 20|Jan Morris, author and transgender pioneer, dies at 94
Toronto Star|2020 11 23|Transgender woman sues Georgia corrections officials again
Toronto Star|2020 11 25|Hungary’s constitutional court to review transgender law
Toronto Star|2020 11 25|Transgender Pakistanis find solace in a church of their own
Toronto Star|2020 11 27|Indonesian police move transgender celebrity to private cell
